Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Surrey	GPE	stream of cabs and omnibuses crossing to and from the Surrey side of the river; the sound of the traffic	1572	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
London	GPE	after sheet, and heard the early carts starting for London before he went to bed.	1580	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
disport	GPE	from childhood, as Mrs. Hilbery had been, to disport themselves now in the Saxon plainness, now in the	1581	Disport, Via Vincenzo Ferrari 2, 36060, Romano d'Ezzelino, Vicenza, ITA	POI	Sporting Goods Store	Via Vincenzo Ferrari 2	Vincenzo Ferrari	2	Romano d'Ezzelino	Vicenza	Veneto	Italia	ITA	11.76896000000005	45.77357000000006	100	
Stratford	GPE	and all her fancy for the time being centered upon Stratford-on-Avon. She had a plan,	1581	Stratford, ON, CAN	Locality	City				Stratford	Perth County	Ontario	Canada	CAN	-80.98221999999998	43.37000900000004	100	
England	GPE	present, and the certainty that there was existing in England a spot of ground where Shakespeare had undoubtedly stood,	1581	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Blackfriars	GPE	“On his way to Blackfriars, I mean,” Mrs. Hilbery continued, “	1584	Blackfriars, Oxford, Oxfordshire, England, GBR	POI	College				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.2604309789999775	51.75603743900007	100	
China	GPE	a voice which recked nothing of Uncle James, of China teapots, or of red velvet curtains. She watched	1610	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
South Kensington	GPE	these in her rapid walk along the dreary streets of South Kensington, she determined that, whatever else might be obscure	1617	South Kensington, Kensington and Chelsea, Greater London, England, GBR	Locality	District				Kensington and Chelsea	Greater London	England	United Kingdom	GBR	-0.18137034299996913	51.492758423000055	100	
America	GPE	know we think a great deal of your grandfather in America, Miss Hilbery. We have societies for reading him	1625	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Cheyne Walk	GPE	half-past four to a tea-party in Cheyne Walk, but Heaven only knew what would come of it	1627	Cheyne Walk, Glenanda, Johannesburg, Gauteng, 2091, ZAF	POI	Residential Area	Cheyne Walk	Cheyne Walk		Johannesburg	Johannesburg	Gauteng	South Africa	ZAF	28.035910000000058	-26.270749999999964	100	
Australia	GPE	proof-sheet had reached them from a collector in Australia, which recorded a change of the poet’s mind	1629	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
South Kensington	GPE	had taken the flowers to Mrs. McCormick, and how South Kensington impressed her as the preserve of officers’ widows.	1633	South Kensington, Kensington and Chelsea, Greater London, England, GBR	Locality	District				Kensington and Chelsea	Greater London	England	United Kingdom	GBR	-0.18137034299996913	51.492758423000055	100	
Australia	GPE	sheets rescued by miraculous providence from butcher’s ledgers in Australia; the curtain separating one room from the other was	1647	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
London	GPE	“Why not? It would be over London in ten minutes, besides, she would never even	1674	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Westminster	GPE	it Tuesday or Wednesday, and did she dine in Westminster?	1684	Westminster, CO, USA	Locality	City				Westminster	Adams County	Colorado	United States	USA	-105.05000999999999	39.86347000000006	100	
Kew Gardens	GPE	Ralph Denham sat on the bank of the lake in Kew Gardens, dividing the dial-plate of his watch into	1686	Kew Gardens, NY, USA	Locality	City				Kew Gardens	Queens County	New York	United States	USA	-73.82890999999995	40.708650000000034	100	
Italy	GPE	she replied. “My father and mother were in Italy, and something happened so that I couldn’t join	1717	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
London	GPE	as they partook of the spirit, a journey to London by express train can still be a very pleasant and	1749	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	first row of artisans’ villas on the outskirts of London seemed to have something serious about it, which positively	1749	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	of the engine-whistle. They were bound for London; they must have precedence of all traffic not similarly	1749	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	and more forgetful of her station as a citizen of London, and turned her head from one window to another	1749	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	a mustache, she described how she had arrived in London that very afternoon, and how she had taken a	1769	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
the Indian Empire	GPE	The old gentleman had ruled a large part of the Indian Empire, but he was in the habit of saying that	1788	Indian Empire, 455 Oxley Dr, Runaway Bay, Gold Coast, Queensland, 4216, AUS	POI	Indian Food	455 Oxley Dr	Oxley	455	Gold Coast		Queensland	Australia	AUS	153.38803000000007	-27.91994999999997	99.95	
London	GPE	“I can’t wander about London discussing my feelings—Here’s a cab—no	1876	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	a little queer. Perhaps it’s the effect of London.”	1905	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	London, in the first days of spring, has buds	1908	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	As Cassandra Otway went about London provided with shillings that opened turnstiles, or more often	1909	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Greenwich	GPE	for an expedition. But Cassandra rejected Hampton Court, Greenwich, Richmond, and Kew in favor of the Zoological	1910	Greenwich, CT, USA	Locality	City				Greenwich	Fairfield County	Connecticut	United States	USA	-73.63980999999995	41.06425000000007	100	
Richmond	GPE	expedition. But Cassandra rejected Hampton Court, Greenwich, Richmond, and Kew in favor of the Zoological Gardens.	1910	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
tussore	GPE	and marveled at the purple circles marked upon the rich tussore wings of some lately emerged and semi-conscious butterfly	1922	Tusmore, Cherwell, Oxfordshire, England, GBR	Locality	Village				Cherwell	Oxfordshire	England	United Kingdom	GBR	-1.1782196389999626	51.97328781700003	85.71	
china	GPE	down the table, and then began seeking among the china before her for two clean cups for the new-	1958	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
china	GPE	eminence, some fern waved from a pot of crinkled china, or a bronze horse reared so high that the	1959	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
London	GPE	” she said, “Highgate was quite separate from London, Miss Hilbery, and this house, though you	1964	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	more convenient, and less spoilt than any suburb round London. She spoke with such emphasis that it was quite	1966	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
china	GPE	mantelpiece ranged with bronze chariots, silver vases, and china ornaments that were either facetious or eccentric.	1970	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
London	GPE	“The great advantage of Highgate is the view over London. At night the view from my window is splendid	1997	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
silver moon	GPE	, and for a short time the quicks-peeding silver moon riding through clouds, as if they were waves of	2087	Silver Moon, Avenida de la Marina, Ur. Pando Etapa I, San Miguel, Lima, 15088, PER	POI	Casino	Avenida de la Marina	Marina		San Miguel	Lima	Lima	Perú	PER	-77.08782999999994	-12.077649999999949	100	
Denham	GPE	to walk some distance, at any rate, in Denham’s company. Denham maintained his silence. Rodney’s	2093	Denham, West Suffolk, Suffolk, England, GBR	Locality	Village				West Suffolk	Suffolk	England	United Kingdom	GBR	0.5685575330000461	52.22753101600006	100	
Cheyne Walk	GPE	his holiday should be celebrated with flowers and spent in Cheyne Walk. A pause followed; that, too, was	2218	Cheyne Walk, Glenanda, Johannesburg, Gauteng, 2091, ZAF	POI	Residential Area	Cheyne Walk	Cheyne Walk		Johannesburg	Johannesburg	Gauteng	South Africa	ZAF	28.035910000000058	-26.270749999999964	100	
London	GPE	us,” she said, “following us about London, overhearing what people are saying—”	2224	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Stratford	GPE	it was her intention to catch an early train to Stratford-on-Avon that very day.	2373	Stratford, ON, CAN	Locality	City				Stratford	Perth County	Ontario	Canada	CAN	-80.98221999999998	43.37000900000004	100	
china	GPE	swept into a very insignificant heap of dust. The china shepherdesses were already shining from a bath of hot water	2376	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Northumberland	GPE	was, for example, walking down a road in Northumberland in the August sunset; at the inn she left	2435	Northumberland, England, GBR	Locality	County					Northumberland	England	United Kingdom	GBR	-2.06812432199996	55.23965124300008	100	
Stratford	GPE	until she told him of her mother’s visit to Stratford-on-Avon that he raised his eyes.	2443	Stratford, ON, CAN	Locality	City				Stratford	Perth County	Ontario	Canada	CAN	-80.98221999999998	43.37000900000004	100	
Norfolk	GPE	the shop, she bought a large scale map of Norfolk, and thus provided, hurried into Lincoln’s Inn	2466	Norfolk, VA, USA	Locality	City				Norfolk	City of Norfolk	Virginia	United States	USA	-76.28513999999996	36.84686000000005	100	
Hill	GPE	the house an Orchard Something, on the street a Hill? She gave it up. Never, since she	2468	Hill, NH, USA	Locality	City				Hill	Merrimack County	New Hampshire	United States	USA	-71.70233999999994	43.52015000000006	100	
London	GPE	she only filled her mind with the vast extent of London and the impossibility of finding any single figure that wandered	2468	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Holborn	GPE	—She roused herself impatiently. She walked rapidly along Holborn. Soon she turned and walked as rapidly in the	2468	Holborn, Camden, Greater London, England, GBR	Locality	District				Camden	Greater London	England	United Kingdom	GBR	-0.11281912299995156	51.517016958000056	100	
Norfolk	GPE	that she was crushing her gloves and the map of Norfolk in a grip sufficient to crack a more solid object	2468	Norfolk, VA, USA	Locality	City				Norfolk	City of Norfolk	Virginia	United States	USA	-76.28513999999996	36.84686000000005	100	
London	GPE	length Katharine heard, through all the superimposed weight of London, the mysterious sound of feet in her own house	2485	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	more irresistibly drawn to gaze upon an imaginary map of London, to follow the twists and turns of unnamed streets	2497	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	it, as they drove swiftly down the streets of London side by side, she could not have said.	2559	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Greenwich	GPE	free to devote the whole afternoon to an expedition to Greenwich, which Cassandra had never seen, and Katharine confused	2583	Greenwich, CT, USA	Locality	City				Greenwich	Fairfield County	Connecticut	United States	USA	-73.63980999999995	41.06425000000007	100	
Dulwich	GPE	which Cassandra had never seen, and Katharine confused with Dulwich. On this occasion Ralph was their guide. He	2583	Dulwich, Southwark, Greater London, England, GBR	Locality	District				Southwark	Greater London	England	United Kingdom	GBR	-0.08014437599996427	51.43538031700007	100	
Greenwich	GPE	was their guide. He brought them without accident to Greenwich.	2583	Greenwich, CT, USA	Locality	City				Greenwich	Fairfield County	Connecticut	United States	USA	-73.63980999999995	41.06425000000007	100	
London	GPE	gave birth to the cluster of pleasant places by which London is surrounded is matter of indifference now that they have	2584	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Thames	GPE	Denham talking to a boatman on the banks of the Thames could move any one to such an attitude of adoration	2585	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
Hampstead	GPE	. Hampton Court was decided upon, in preference to Hampstead, for though Cassandra had dreamt as a child of	2586	Hampstead, QC, CAN	Locality	City				Hampstead	Communauté-Urbaine-de-Montréal	Québec	Canada	CAN	-73.64813499999997	45.480765000000076	100	
Hampstead	GPE	Cassandra had dreamt as a child of the brigands of Hampstead, she had now transferred her affections completely and for	2586	Hampstead, QC, CAN	Locality	City				Hampstead	Communauté-Urbaine-de-Montréal	Québec	Canada	CAN	-73.64813499999997	45.480765000000076	100	
Waterloo	GPE	time to leave the gardens. As they drove from Waterloo to Chelsea, Katharine began to have some compunction about	2591	Waterloo, ON, CAN	Locality	City				Waterloo	Waterloo Regional Municipality	Ontario	Canada	CAN	-80.52011799999997	43.46339800000004	100	
sisters?—His	GPE	“A mother and sisters?—His father is dead?”	2604															nothing found
Knightsbridge	GPE	her brother from paying his call in the region of Knightsbridge. He had no fears for Katharine, but there	2619	Knightsbridge, City of Westminster, Greater London, England, GBR	Locality	District				City of Westminster	Greater London	England	United Kingdom	GBR	-0.17437838999995847	51.50009573800003	100	
London	GPE	top of the house, with a wonderful view over London, and a rook.	2738	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Dublin	GPE	and yet the affairs of the late John Leake of Dublin were sufficiently confused to need all the care that a	2769	Dublin, IRL	Locality	City				Dublin		Dublin	Ireland	IRL	-6.248269999999934	53.348070000000064	100	
Cheyne Walk	GPE	saw through the page a certain drawing-room in Cheyne Walk.	2769	Cheyne Walk, Glenanda, Johannesburg, Gauteng, 2091, ZAF	POI	Residential Area	Cheyne Walk	Cheyne Walk		Johannesburg	Johannesburg	Gauteng	South Africa	ZAF	28.035910000000058	-26.270749999999964	100	
Stratford	GPE	have arisen in my absence. I’ve been to Stratford-on-Avon (I must tell you all	2772	Stratford, ON, CAN	Locality	City				Stratford	Perth County	Ontario	Canada	CAN	-80.98221999999998	43.37000900000004	100	
Westminster Abbey	GPE	“You would marry her in Westminster Abbey if the worst came to the worst?” Mrs.	2780	Westminster Abbey, Westminster Abbey, Broad Sanctuary, London, England, SW1P 3, GBR	POI	Historical Monument	Westminster Abbey, Broad Sanctuary	Broad Sanctuary		London	London	England	United Kingdom	GBR	-0.12733999999994694	51.49929000000003	100	
St. Paul’s	GPE	“I would marry her in St. Paul’s Cathedral,” Ralph replied. His doubts upon this	2781	St Paul's, Gloucester, Gloucestershire, England, GBR	Locality	District				Gloucester	Gloucestershire	England	United Kingdom	GBR	-2.2491943659999265	51.85625408700008	100	
England	GPE	where her father lay quiescent with the other poets of England. The tears filled her eyes; but she remembered	2782	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
St. Paul’s	GPE	friends; and, catching sight of the dome of St. Paul’s above the irregular spires of Ludgate Hill, she pulled	2783	St Paul's, Gloucester, Gloucestershire, England, GBR	Locality	District				Gloucester	Gloucestershire	England	United Kingdom	GBR	-2.2491943659999265	51.85625408700008	100	
Westminster Abbey	GPE	that it will, that he’ll take us past Westminster Abbey, which would be even better.”	2784	Westminster Abbey, Westminster Abbey, Broad Sanctuary, London, England, SW1P 3, GBR	POI	Historical Monument	Westminster Abbey, Broad Sanctuary	Broad Sanctuary		London	London	England	United Kingdom	GBR	-0.12733999999994694	51.49929000000003	100	
china	GPE	burnt as usual, the little tables were laid with china and silver. There was nobody there.	2790	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
London	GPE	I missed my train. I have been wandering about London all day. I can bear it no longer.	2806	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	!” she thought, and all the darkness of London seemed set with fires, roaring upwards; but her	2872	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
