Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Longville	GPE	no time for further discussion, for the constable from Longville came in to conduct them before the magistrate, to	464	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	not care to have it; for nobody else in Botfield would have done the same. And now she might	465	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Longville	GPE	Anne, and the others were waiting for him in Longville. She heard their voices after a while coming along	466	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	from the ground, and walked on with them to Botfield. Most of the house doors were open, and	471	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Botfield	GPE	cabin was visited, not only by the gossips of Botfield, but by more distinguished persons from all the farmhouses	472	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Botfield	GPE	; and her thrilling narrative of her hazardous journey through Botfield along the high road was listened to with greedy interest	472	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Longville	GPE	's Hollow from you. I have been down to Longville about it, but Mr. Wyley is too ill to	483	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	hastened down to the cabin, and then on to Longville, to his appointed interview with Miss Anne.	484	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	centred. Miss Anne had not been long enough at Botfield to form friendships on her own account, except among	485	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Longville	GPE	she accepted most thankfully the offer of the doctor from Longville to give them a refuge in his house. No	485	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	. An hour or two afterwards it was known throughout Longville, and the news was on the way to Botfield	515	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	Longville, and the news was on the way to Botfield, that the master of Botfield works was dead.	515	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Botfield	GPE	on the way to Botfield, that the master of Botfield works was dead.	515	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Botfield	GPE	and below, though hidden from their sight, was Botfield and the cinder-hill cabin. A band of	532	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
